SessionEntryID,SessionID,SessionEntryiRacingID,EntryName,IsTeam,CarID,FinishPosInClass,StartPositionInClass,ClassID,EntryIncidents,GapToLeader,LapsCompleted,FinalLapFinishTime,OverallFinishPos,OverallStartPos,StartPos,ReasonOut,ChampPoints
3066,95,512936,Stephan Goebel,False,16,21,8,6,3,3 Laps,5,1154.3794,21,8,8,Running,0
3048,95,712979,Emerson Gaudin,False,19,3,9,6,0,6.5485,8,1601.5887,3,9,9,Running,0
3049,95,137235,Antony Woodward,False,18,4,10,6,1,11.7657,8,1607.3092000000001,4,10,10,Running,0
3062,95,296821,Karl Hardy,False,19,17,11,6,2,85.5103,8,1680.5016,17,11,11,Running,0
3050,95,341223,Adam C Wright,False,17,5,12,6,4,15.6111,8,1612.5824,5,12,12,Running,0
3051,95,389968,Arnaud Chanonier,False,17,6,13,6,1,17.3551,8,1613.2015999999999,6,13,13,Running,0
3054,95,422098,Tony Walker4,False,17,9,14,6,2,24.2131,8,1622.4028,9,14,14,Running,0
3063,95,366044,Chris Needham,False,17,18,15,6,6,102.464,8,1698.475,18,15,15,Running,0
3052,95,440374,Tony Yates,False,18,7,16,6,4,21.2645,8,1618.8525,7,16,16,Running,0
3058,95,439883,J.B. DeJeu,False,17,13,17,6,8,31.6207,8,1630.1544000000001,13,17,17,Running,0
3053,95,431899,Roger Morton,False,17,8,18,6,0,22.1964,8,1618.1005,8,18,18,Running,0
3059,95,574870,Matthew Flannery,False,17,14,19,6,8,31.9186,8,1633.9315,14,19,19,Running,0
3060,95,523326,Andrew Littler,False,17,15,20,6,6,36.8832,8,1635.0727,15,20,20,Running,0
3061,95,391027,Jason Haddington,False,18,16,21,6,8,58.6628,8,1656.815,16,21,21,Running,0
3070,96,341223,Adam C Wright,False,17,4,1,6,1,0 Laps,0,162.30599999999998,4,0,0,Running,0
3073,96,116063,Steven Walker2,False,18,7,2,6,0,0 Laps,0,214.85049999999998,7,0,0,Running,0
3074,96,429273,Wiebe Nijkamp,False,18,8,3,6,0,0 Laps,0,254.8935,8,0,0,Running,0
3095,97,431899,Roger Morton,False,17,8,1,6,2,19.4838,17,2632.3175,8,1,1,Running,0
3099,97,440374,Tony Yates,False,18,12,2,6,2,32.09,17,2645.1264,12,2,2,Running,0
3104,97,389968,Arnaud Chanonier,False,17,17,3,6,11,1 Laps,16,2538.9463,17,3,3,Running,0
3092,97,341223,Adam C Wright,False,17,5,4,6,2,14.002,17,2625.8016,5,4,4,Running,0
3090,97,137235,Antony Woodward,False,18,3,5,6,7,13.5557,17,2625.5937,3,5,5,Running,0
3106,97,712979,Emerson Gaudin,False,19,19,6,6,15,1 Laps,16,2538.6166,19,6,6,Running,0
3088,97,116063,Steven Walker2,False,18,1,7,6,5,-,17,2610.1902999999998,1,7,7,Running,0
3096,97,429273,Wiebe Nijkamp,False,18,9,8,6,7,20.6179,17,2633.8358000000003,9,8,8,Running,0
3108,97,422098,Tony Walker4,False,17,21,9,6,0,16 Laps,1,368.2143,21,9,9,Disconnected,0
3089,97,284513,Sam Blease2,False,17,2,10,6,4,7.3568,17,2619.8712,2,10,10,Running,0
3094,97,214227,Jamie Jeffrey,False,17,7,11,6,4,18.1342,17,2629.3367,7,11,11,Running,0
3107,97,287015,Russell J Cowell,False,16,20,12,6,5,8 Laps,9,1511.118,20,12,12,Disconnected,0
3101,97,439883,J.B. DeJeu,False,17,14,13,6,3,75.4931,17,2690.0460000000003,14,13,13,Running,0
3103,97,574870,Matthew Flannery,False,17,16,14,6,5,135.577,17,2606.7488999999996,16,14,14,Running,0
3105,97,523326,Andrew Littler,False,17,18,15,6,14,1 Laps,16,2446.044,18,15,15,Running,0
3102,97,391027,Jason Haddington,False,18,15,16,6,5,105.263,17,2748.2942999999996,15,16,16,Running,0
3097,97,296821,Karl Hardy,False,19,10,17,6,2,21.1617,17,2631.9904,10,17,17,Running,0
3100,97,366044,Chris Needham,False,17,13,18,6,0,42.6131,17,2657.5962,13,18,18,Running,0
3093,97,88807,Matt Elmore,False,19,6,19,6,1,16.9738,17,2627.9862000000003,6,19,19,Running,0
3091,97,113424,Garry Craig,False,19,4,20,6,0,13.7847,17,2625.6234,4,20,20,Running,0
3098,97,512936,Stephan Goebel,False,16,11,21,6,4,24.6619,17,2634.4224,11,21,21,Running,0
3115,98,112839,Tony Kloosterman,False,21,7,1,8,10,0.5204,19,3647.2704,7,0,0,Running,0
3110,98,135983,Tyler Newitt,False,21,2,2,8,5,0.097,25,3405.1023,2,0,0,Running,0
3116,98,16612,Simon Trendell,False,22,8,3,8,4,0.6322,24,3612.4957,8,0,0,Running,0
3120,98,37169,Robert Venn,False,21,12,4,8,2,1.4451,24,3709.8446000000004,12,0,0,Running,0
3118,98,137235,Antony Woodward,False,21,10,5,8,9,1.0791,19,3275.0852,10,0,0,Running,0
3109,98,24469,Erik Blixt,False,22,1,6,8,25,-,23,3325.4089999999997,1,0,0,Running,0
3111,98,286368,Kenzy Nieuwhof,False,21,3,7,8,9,0.2046,19,3677.5056,3,0,0,Running,0
3112,98,365097,Bob Woodhouse,False,21,4,8,8,2,0.4328,15,3274.7032,4,0,0,Running,0
3113,98,85905,Steven Phillips2,False,21,5,9,8,9,0.4618,21,3328.3949,5,0,0,Running,0
3114,98,341223,Adam C Wright,False,21,6,10,8,5,0.4759,16,3403.6937,6,0,0,Running,0
3117,98,188182,Vincent Skilbeck,False,22,9,11,8,5,0.8857,16,3584.5846,9,0,0,Running,0
3119,98,16561,Jamie Wilson,False,22,11,12,8,5,1.1095,16,3590.8983999999996,11,0,0,Running,0
3122,98,16813,Miro Hrazsky,False,21,14,13,8,5,1.9258,13,3524.1586,14,0,0,Running,0
3121,98,141445,Nikolay Bogatyrev,False,21,13,14,8,3,1.9116,2,3692.0924,13,0,0,Running,0
3123,99,16612,Simon Trendell,False,22,1,1,8,1,-,6,797.6634,1,0,0,Running,0
3126,99,135983,Tyler Newitt,False,21,4,2,8,1,0.4009,7,1048.6689000000001,4,0,0,Running,0
3125,99,24469,Erik Blixt,False,22,3,3,8,3,0.3758,6,899.3067,3,0,0,Running,0
3127,99,341223,Adam C Wright,False,21,5,4,8,1,0.5514,4,611.5399,5,0,0,Running,0
3129,99,365097,Bob Woodhouse,False,21,7,5,8,1,0.752,5,906.9986,7,0,0,Running,0
3132,99,137235,Antony Woodward,False,21,10,6,8,3,1.1837,4,956.5178,10,0,0,Running,0
3130,99,85905,Steven Phillips2,False,21,8,7,8,0,0.7844,5,908.8987,8,0,0,Running,0
3133,99,16561,Jamie Wilson,False,22,11,8,8,1,1.3198,2,431.63120000000004,11,0,0,Running,0
3135,99,37169,Robert Venn,False,21,13,9,8,3,1.4809,7,1039.5154,13,0,0,Running,0
3124,99,286368,Kenzy Nieuwhof,False,21,2,10,8,0,0.2089,7,979.5319999999999,2,0,0,Running,0
3128,99,112839,Tony Kloosterman,False,21,6,11,8,2,0.721,5,945.7927,6,0,0,Running,0
3134,99,141445,Nikolay Bogatyrev,False,21,12,12,8,2,1.467,6,915.7994,12,0,0,Running,0
3131,99,188182,Vincent Skilbeck,False,22,9,13,8,1,1.1781,6,1003.5945999999999,9,0,0,Running,0
3136,99,16813,Miro Hrazsky,False,21,14,14,8,1,2.4474,5,767.2983,14,0,0,Running,0
3137,100,16612,Simon Trendell,False,22,1,1,8,2,-,71,7499.1771,1,1,1,Running,0
3148,100,286368,Kenzy Nieuwhof,False,21,12,2,8,10,8 Laps,63,6645.680899999999,12,2,2,Disconnected,0
3138,100,24469,Erik Blixt,False,22,2,3,8,15,37.638,71,7537.5881,2,3,3,Running,0
3139,100,135983,Tyler Newitt,False,21,3,4,8,5,53.7522,71,7553.7341,3,4,4,Running,0
3144,100,112839,Tony Kloosterman,False,21,8,5,8,3,94.8033,71,7594.0117,8,6,6,Running,0
3140,100,365097,Bob Woodhouse,False,21,4,6,8,3,65.5093,71,7564.2409,4,7,7,Running,0
3141,100,85905,Steven Phillips2,False,21,5,7,8,4,88.4559,71,7590.0956,5,8,8,Running,0
3146,100,137235,Antony Woodward,False,21,10,8,8,18,1 Laps,70,7598.2964,10,10,10,Running,0
3143,100,16561,Jamie Wilson,False,22,7,9,8,6,92.5259,71,7591.8958999999995,7,11,11,Running,0
3142,100,141445,Nikolay Bogatyrev,False,21,6,10,8,2,89.4413,71,7588.429300000001,6,12,12,Running,0
3145,100,37169,Robert Venn,False,21,9,11,8,2,1 Laps,70,7504.2764,9,13,13,Running,0
3147,100,16813,Miro Hrazsky,False,21,11,12,8,9,2 Laps,69,7508.1439,11,14,14,Running,0
3158,101,137235,Antony Woodward,False,18,8,1,6,0,1.115,10,1618.4328,8,0,0,Running,0
3154,101,214227,Jamie Jeffrey,False,17,4,2,6,0,0.5986,13,2192.672,4,0,0,Running,0
3155,101,296821,Karl Hardy,False,19,5,3,6,8,0.6358,15,3176.6268,5,0,0,Running,0
3156,101,113424,Garry Craig,False,19,6,4,6,3,0.6487,16,2887.1924,6,0,0,Running,0
3160,101,16561,Jamie Wilson,False,18,10,5,6,1,1.2967,11,2642.3429,10,0,0,Running,0
3151,101,429273,Wiebe Nijkamp,False,18,1,6,6,10,-,16,3054.9565000000002,1,0,0,Running,0
3152,101,284513,Sam Blease2,False,17,2,7,6,10,0.1332,14,3233.9739999999997,2,0,0,Running,0
3165,101,439883,J.B. DeJeu,False,17,15,8,6,12,2.2173,15,3075.7729,15,0,0,Running,0
3163,101,366044,Chris Needham,False,17,13,9,6,11,1.7259,10,3322.7913,13,0,0,Running,0
3153,101,88807,Matt Elmore,False,19,3,10,6,0,0.5392,13,3111.8826999999997,3,0,0,Running,0
3164,101,574870,Matthew Flannery,False,17,14,11,6,4,1.9451,14,3160.9925999999996,14,0,0,Running,0
3159,101,512936,Stephan Goebel,False,16,9,12,6,7,1.2501,8,2886.4476,9,0,0,Running,0
3161,101,422098,Tony Walker4,False,17,11,13,6,2,1.4033,9,3090.1339000000003,11,0,0,Running,0
3157,101,341223,Adam C Wright,False,17,7,14,6,4,0.6658,9,3334.6076000000003,7,0,0,Running,0
3169,101,523326,Andrew Littler,False,17,19,15,6,3,12 Laps,4,3336.6253,19,0,0,Running,0
3162,101,116063,Steven Walker2,False,18,12,16,6,4,1.5433,4,3346.6042,12,0,0,Running,0
3167,101,431899,Roger Morton,False,17,17,17,6,1,16 Laps,0,3259.8516,17,0,0,Running,0
3168,101,261835,David Eyers,False,17,18,18,6,0,16 Laps,0,3310.0227,18,0,0,Running,0
3172,102,181497,Spencer McCarthy,False,19,3,1,6,0,0.4565,8,975.4514999999999,3,0,0,Running,0
3185,102,439883,J.B. DeJeu,False,17,16,2,6,1,2.453,7,896.0872,16,0,0,Running,0
3184,102,574870,Matthew Flannery,False,17,15,3,6,0,2.2563,8,999.6605,15,0,0,Running,0
3186,102,431899,Roger Morton,False,17,17,4,6,1,2.4831,6,786.6023,17,0,0,Running,0
3188,102,523326,Andrew Littler,False,17,19,5,6,2,4.4526,7,805.9752,19,0,0,Running,0
3189,102,261835,David Eyers,False,17,20,6,6,0,8 Laps,0,20.3657,20,0,0,Running,0
3171,102,429273,Wiebe Nijkamp,False,18,2,7,6,0,0.1381,7,859.4697000000001,2,0,0,Running,0
3170,102,284513,Sam Blease2,False,17,1,8,6,0,-,7,977.3942999999999,1,0,0,Running,0
3176,102,214227,Jamie Jeffrey,False,17,7,9,6,0,0.8863,7,868.8106,7,0,0,Running,0
3173,102,113424,Garry Craig,False,19,4,10,6,0,0.661,6,873.6738,4,0,0,Running,0
3174,102,296821,Karl Hardy,False,19,5,11,6,0,0.6699,6,879.303,5,0,0,Running,0
3178,102,341223,Adam C Wright,False,17,9,12,6,4,0.9929,6,818.1502,9,0,0,Running,0
3177,102,88807,Matt Elmore,False,19,8,13,6,2,0.8934,5,766.7985000000001,8,0,0,Running,0
3180,102,422098,Tony Walker4,False,17,11,14,6,1,1.7005,6,792.0054,11,0,0,Running,0
3181,102,512936,Stephan Goebel,False,16,12,15,6,1,1.7505,4,563.0772000000001,12,0,0,Running,0
3183,102,16561,Jamie Wilson,False,18,14,16,6,0,1.9752,6,935.9667000000001,14,0,0,Running,0
3175,102,116063,Steven Walker2,False,18,6,17,6,0,0.6716,6,910.8341,6,0,0,Running,0
3179,102,137235,Antony Woodward,False,18,10,18,6,0,1.3808,5,812.193,10,0,0,Running,0
3182,102,366044,Chris Needham,False,17,13,19,6,0,1.8718,5,802.2947,13,0,0,Running,0
3187,102,712979,Emerson Gaudin,False,19,18,20,6,1,2.8422,3,928.31,18,0,0,Running,0
3194,103,284513,Sam Blease2,False,17,5,1,6,1,8.1662,12,1402.471,5,1,1,Running,0
3190,103,429273,Wiebe Nijkamp,False,18,1,2,6,2,-,12,1500.737,1,2,2,Running,0
3192,103,181497,Spencer McCarthy,False,19,3,3,6,0,2.96,12,1503.3805,3,3,3,Running,0
3195,103,113424,Garry Craig,False,19,6,4,6,1,11.4887,12,1512.9116,6,4,4,Running,0
3198,103,296821,Karl Hardy,False,19,9,5,6,1,17.4887,12,1518.0583,9,5,5,Running,0
3191,103,116063,Steven Walker2,False,18,2,6,6,1,0.8397,12,1501.2028,2,6,6,Running,0
3193,103,214227,Jamie Jeffrey,False,17,4,7,6,0,7.2234,12,1508.0074,4,7,7,Running,0
3196,103,88807,Matt Elmore,False,19,7,8,6,0,12.1468,12,1512.9109,7,8,8,Running,0
3202,103,341223,Adam C Wright,False,17,13,9,6,6,37.2691,12,1539.5700000000002,13,9,9,Running,0
3204,103,137235,Antony Woodward,False,18,15,10,6,3,80.034,12,1474.3388,15,10,10,Running,0
3201,103,422098,Tony Walker4,False,17,12,11,6,1,28.6187,12,1531.0666,12,11,11,Running,0
3205,103,512936,Stephan Goebel,False,16,16,12,6,8,104.13,12,1605.5059999999999,16,12,12,Running,0
3199,103,366044,Chris Needham,False,17,10,13,6,0,19.3443,12,1520.4946,10,13,13,Running,0
3197,103,16561,Jamie Wilson,False,18,8,14,6,0,17.117,12,1518.443,8,14,14,Running,0
3206,103,574870,Matthew Flannery,False,17,17,15,6,6,1 Laps,11,1530.4792,17,15,15,Running,0
3203,103,439883,J.B. DeJeu,False,17,14,16,6,7,43.392,12,1547.2698,14,16,16,Running,0
3209,103,431899,Roger Morton,False,17,20,17,6,2,2 Laps,10,1552.2333,20,17,17,Running,0
3200,103,712979,Emerson Gaudin,False,19,11,18,6,4,27.7563,12,1530.7755000000002,11,18,18,Running,0
3207,103,523326,Andrew Littler,False,17,18,19,6,2,1 Laps,11,1536.0241,18,19,19,Running,0
3208,103,261835,David Eyers,False,17,19,20,6,4,2 Laps,10,1526.7861,19,20,20,Running,0
3217,104,116063,Steven Walker2,False,18,8,1,6,0,0 Laps,1,392.7435,8,0,0,Running,0
3210,104,712979,Emerson Gaudin,False,19,1,2,6,2,-,1,412.0904,1,0,0,Running,0
3229,104,431899,Roger Morton,False,17,20,3,6,0,1 Laps,0,233.7209,20,0,0,Running,0
3221,104,422098,Tony Walker4,False,17,12,4,6,0,1 Laps,0,262.0192,12,0,0,Running,0
3218,104,429273,Wiebe Nijkamp,False,18,9,5,6,0,1 Laps,0,266.6913,9,0,0,Running,0
3242,105,16561,Jamie Wilson,False,18,13,1,6,6,59.5838,23,2716.522,13,1,1,Running,0
3234,105,88807,Matt Elmore,False,19,5,2,6,0,16.2545,23,2661.1697,5,2,2,Running,0
3233,105,113424,Garry Craig,False,19,4,3,6,0,15.569,23,2660.6751000000004,4,3,3,Running,0
3232,105,284513,Sam Blease2,False,17,3,4,6,2,4.5808,23,2648.4623,3,4,4,Running,0
3235,105,214227,Jamie Jeffrey,False,17,6,5,6,1,18.0531,23,2662.4973,6,5,5,Running,0
3230,105,181497,Spencer McCarthy,False,19,1,6,6,0,-,23,2644.087,1,6,6,Running,0
3231,105,116063,Steven Walker2,False,18,2,7,6,2,3.1707,23,2647.5739,2,7,7,Running,0
3237,105,429273,Wiebe Nijkamp,False,18,8,8,6,4,41.5732,23,2685.2356,8,8,8,Running,0
3241,105,296821,Karl Hardy,False,19,12,9,6,15,50.202,23,2699.5316,12,9,9,Running,0
3236,105,366044,Chris Needham,False,17,7,10,6,0,38.3923,23,2684.525,7,10,10,Running,0
3248,105,712979,Emerson Gaudin,False,19,19,11,6,3,10 Laps,13,1562.1166,19,11,11,Disconnected,0
3239,105,422098,Tony Walker4,False,17,10,12,6,2,44.5968,23,2690.7687,10,12,12,Running,0
3238,105,341223,Adam C Wright,False,17,9,13,6,2,43.9675,23,2582.3677,9,13,13,Running,0
3245,105,439883,J.B. DeJeu,False,17,16,14,6,10,78.7237,23,2617.1238999999996,16,14,14,Running,0
3249,105,137235,Antony Woodward,False,18,20,15,6,3,21 Laps,2,411.2207,20,15,15,Disconnected,0
3240,105,512936,Stephan Goebel,False,16,11,16,6,1,47.4262,23,2693.0796,11,16,16,Running,0
3244,105,574870,Matthew Flannery,False,17,15,17,6,8,67.0688,23,2605.4689999999996,15,17,17,Running,0
3246,105,523326,Andrew Littler,False,17,17,18,6,6,99.4253,23,2746.7723,17,18,18,Running,0
3247,105,261835,David Eyers,False,17,18,19,6,2,9 Laps,14,1743.1967,18,19,19,Disconnected,0
3243,105,431899,Roger Morton,False,17,14,20,6,3,60.8711,23,2706.4533,14,20,20,Running,0
3277,106,-13479,Pace Worx eSports,True,15,16,1,5,7,1.0729,23,6900.7008,28,0,0,Running,0
3285,106,-10269,SRN Motorsports,True,13,24,2,5,2,1.4925,20,7195.6344,36,0,0,Running,0
3265,106,-241027,Impulse Racing $156,True,10,4,3,5,13,0.3542,26,7661.9325,16,0,0,Running,0
3266,106,-41620,Obsidian Racing,True,10,5,4,5,30,0.3915,41,7448.7289,17,0,0,Running,0
3278,106,-288912,Ingersoll Rand Endurance GT3,True,14,17,5,5,6,1.166,30,8423.9985,29,0,0,Running,0
3292,106,-241404,Maniti Racing $IVRA GT3 P/AM,True,11,31,6,5,10,2.0618,16,6852.5755,43,0,0,Running,0
3275,106,-81577,HydroRace Geodesic Racing Black,True,11,14,7,5,13,0.9066,20,6861.0953,26,0,0,Running,0
3280,106,-245029,Team RSO by V-RIG KC Racing,True,10,19,8,5,24,1.2386,23,7575.7142,31,0,0,Running,0
3287,106,-90444,Prestanda NOMAD #256,True,11,26,9,5,6,1.5254,24,6333.7674,38,0,0,Running,0
3282,106,-81578,HydroRace Geodesic Racing Gold,True,11,21,10,5,17,1.362,37,6761.3688999999995,33,0,0,Running,0
3273,106,-124248,Archer Brothers,True,14,12,11,5,5,0.8887,33,6915.4682,24,0,0,Running,0
3289,106,-242427,Rusty Spatulas IVRA Endurance,True,10,28,12,5,6,1.8454,25,8300.7532,40,0,0,Running,0
3281,106,-183950,Orion Race Team,True,10,20,13,5,9,1.3415,21,9326.2677,32,0,0,Running,0
3263,106,-241403,Maniti Racing $IVRA GT3 Pro,True,10,2,14,5,6,0.1374,31,6779.1429,14,0,0,Running,0
3284,106,-10547,Virtual Motorsport,True,14,23,15,5,8,1.4754,35,7508.2119999999995,35,0,0,Running,0
3270,106,-270082,Deutsche Payment Raven,True,10,9,16,5,7,0.7328,27,6604.5053,21,0,0,Running,0
3291,106,-278802,WS Racing eSports #223,True,10,30,17,5,3,1.8954,28,8012.3474,42,0,0,Running,0
3279,106,-272114,WS Racing eSports #120,True,10,18,18,5,20,1.1955,28,6839.1644,30,0,0,Running,0
3274,106,-92080,GermanSimRacing.de by ACV,True,12,13,19,5,25,0.8934,25,6985.2255000000005,25,0,0,Running,0
3264,106,-241025,Impulse Racing $157,True,10,3,20,5,10,0.3008,18,7896.4888,15,0,0,Running,0
3290,106,-112505,QUASAR SIM RACING - HYDRA,True,11,29,21,5,15,1.8859,19,8023.0522,41,0,0,Running,0
3268,106,-12725,Glacier Racing,True,13,7,22,5,1,0.6291,26,6970.352,19,0,0,Running,0
3293,106,-59992,GermanSimRacing #Green,True,12,32,23,5,1,2.2495,10,6147.4759,44,0,0,Running,0
3288,106,-142020,Fiercely Forward GT,True,10,27,24,5,3,1.548,20,6959.7244,39,0,0,Running,0
3269,106,-263677,Mercedes-AMG Team URANO eSports,True,11,8,25,5,10,0.6844,15,4320.388199999999,20,0,0,Running,0
3262,106,-289830,Puresims Esports GT $116,True,10,1,26,5,13,-,24,6814.063,13,0,0,Running,0
3286,106,-173954,Satellite Racing GT3 AM,True,14,25,27,5,12,1.5118,19,6827.4355000000005,37,0,0,Running,0
3272,106,-286871,Phoenix Racing eSport,True,12,11,28,5,9,0.8698,15,8675.949,23,0,0,Running,0
3271,106,-269793,Sim City Racing II,True,11,10,29,5,2,0.8626,22,7007.9617,22,0,0,Running,0
3283,106,-129779,Torque Freak Racing Redgate,True,10,22,30,5,6,1.3806,17,7526.9463000000005,34,0,0,Running,0
3276,106,-190230,Valorous Motorsports Apollo,True,14,15,31,5,4,1.0135,11,6996.5716999999995,27,0,0,Running,0
3267,106,-279416,ATRS eSports #113,True,10,6,32,5,5,0.5409,8,6948.5476,18,0,0,Running,0
3255,106,-83099,Maniti Racing $IVRA LMDH Black,True,20,6,1,7,1,0.4654,53,7423.5105,6,0,0,Running,0
3254,106,-152878,SRC Mivano Corse LMDh,True,20,5,2,7,15,0.3593,37,7475.8969,5,0,0,Running,0
3253,106,-23557,Satellite Racing LMDh,True,20,4,3,7,5,0.3471,26,5094.1116,4,0,0,Running,0
3258,106,-93998,Maniti Racing $IVRA LMDH,True,20,9,4,7,16,0.5526,41,4511.2005,9,0,0,Running,0
3256,106,-280685,ATRS eSports #13,True,20,7,5,7,7,0.4712,31,6530.8491,7,0,0,Running,0
3260,106,-182782,Puresims Esports $IVRA,True,20,11,6,7,4,0.7306,37,6846.5193,11,0,0,Running,0
3261,106,-237677,PRIVATE LABEL Team Hype $IVRA,True,20,12,7,7,15,1.1148,34,6838.4344,12,0,0,Running,0
3257,106,-179201,DeltaSport #99,True,20,8,8,7,6,0.5474,22,6434.7807999999995,8,0,0,Running,0
3250,106,-60020,GermanSimRacing #Blue,True,20,1,9,7,11,-,32,6935.8705,1,0,0,Running,0
3251,106,-135394,Orion Race Team #46,True,20,2,10,7,4,0.0433,12,4116.7507000000005,2,0,0,Running,0
3259,106,-207269,URANO eSports DATAGROUP,True,20,10,11,7,7,0.7153,24,7293.6191,10,0,0,Running,0
3252,106,-80235,HydroRace Geodesic Racing,True,20,3,12,7,7,0.0439,12,6411.6447,3,0,0,Running,0
3320,107,-190230,Valorous Motorsports Apollo,True,14,16,1,5,6,0.7128,8,1013.9012,27,0,0,Running,0
3314,107,-124248,Archer Brothers,True,14,10,2,5,3,0.2596,8,1062.8912,21,0,0,Running,0
3325,107,-173954,Satellite Racing GT3 AM,True,14,21,3,5,0,0.8391,6,839.0341000000001,32,0,0,Running,0
3324,107,-129779,Torque Freak Racing Redgate,True,10,20,4,5,1,0.8337,7,942.1711,31,0,0,Running,0
3331,107,-90444,Prestanda NOMAD #256,True,11,27,5,5,4,1.1502,6,830.2272,38,0,0,Running,0
3333,107,-241404,Maniti Racing $IVRA GT3 P/AM,True,11,29,6,5,2,1.2333,7,940.86,40,0,0,Running,0
3336,107,-112505,QUASAR SIM RACING - HYDRA,True,11,32,7,5,4,1.744,7,983.3401,43,0,0,Running,0
3334,107,-10269,SRN Motorsports,True,13,30,8,5,0,1.2579,8,1032.9685,41,0,0,Running,0
3335,107,-278802,WS Racing eSports #223,True,10,31,9,5,0,1.4002,6,865.0757,42,0,0,Running,0
3329,107,-242427,Rusty Spatulas IVRA Endurance,True,10,25,10,5,0,1.004,8,1108.5796,36,0,0,Running,0
3308,107,-41620,Obsidian Racing,True,10,4,11,5,0,0.1194,7,1986.3429,15,0,0,Running,0
3316,107,-81577,HydroRace Geodesic Racing Black,True,11,12,12,5,3,0.5348,5,1930.4202,23,0,0,Running,0
3312,107,-286871,Phoenix Racing eSport,True,12,8,13,5,3,0.2083,8,2121.3163999999997,19,0,0,Running,0
3315,107,-12725,Glacier Racing,True,13,11,14,5,0,0.3386,7,2018.6524,22,0,0,Running,0
3321,107,-81578,HydroRace Geodesic Racing Gold,True,11,17,15,5,3,0.739,8,2147.4107,28,0,0,Running,0
3317,107,-13479,Pace Worx eSports,True,15,13,16,5,1,0.5883,6,1916.7293,24,0,0,Running,0
3326,107,-272114,WS Racing eSports #120,True,10,22,17,5,0,0.8519,7,2100.0395,33,0,0,Running,0
3305,107,-241403,Maniti Racing $IVRA GT3 Pro,True,10,1,18,5,2,-,6,2065.4183000000003,12,0,0,Running,0
3310,107,-270082,Deutsche Payment Raven,True,10,6,19,5,1,0.194,7,2129.4155,17,0,0,Running,0
3311,107,-263677,Mercedes-AMG Team URANO eSports,True,11,7,20,5,5,0.2019,7,2089.7592999999997,18,0,0,Running,0
3319,107,-92080,GermanSimRacing.de by ACV,True,12,15,21,5,0,0.6793,6,2056.7979,26,0,0,Running,0
3323,107,-269793,Sim City Racing II,True,11,19,22,5,3,0.8232,8,2152.7407999999996,30,0,0,Running,0
3330,107,-59992,GermanSimRacing #Green,True,12,26,23,5,1,1.0833,7,2025.5069,37,0,0,Running,0
3318,107,-288912,Ingersoll Rand Endurance GT3,True,14,14,24,5,1,0.6356,7,2145.1524,25,0,0,Running,0
3327,107,-142020,Fiercely Forward GT,True,10,23,25,5,0,0.9101,8,2142.3487,34,0,0,Running,0
3306,107,-289830,Puresims Esports GT $116,True,10,2,26,5,0,0.0291,7,2141.9338,13,0,0,Running,0
3309,107,-279416,ATRS eSports #113,True,10,5,27,5,0,0.1702,7,2045.4725,16,0,0,Running,0
3328,107,-10547,Virtual Motorsport,True,14,24,28,5,5,0.9467,6,1949.248,35,0,0,Running,0
3322,107,-245029,Team RSO by V-RIG KC Racing,True,10,18,29,5,3,0.7912,6,1938.5791,29,0,0,Running,0
3332,107,-183950,Orion Race Team,True,10,28,30,5,0,1.2014,7,2136.9508,39,0,0,Running,0
3307,107,-241027,Impulse Racing $156,True,10,3,31,5,1,0.1071,6,1978.4641,14,0,0,Running,0
3313,107,-241025,Impulse Racing $157,True,10,9,32,5,1,0.2245,7,2075.3599,20,0,0,Running,0
3296,107,-80235,HydroRace Geodesic Racing,True,20,3,1,7,0,0.1305,8,3140.5157,3,0,0,Running,0
3304,107,-237677,PRIVATE LABEL Team Hype $IVRA,True,20,11,2,7,0,1.2216,9,3189.6456,11,0,0,Running,0
3302,107,-179201,DeltaSport #99,True,20,9,3,7,0,0.4972,9,3158.9112999999998,9,0,0,Running,0
3298,107,-280685,ATRS eSports #13,True,20,5,4,7,0,0.2458,8,3142.7567999999997,5,0,0,Running,0
3297,107,-152878,SRC Mivano Corse LMDh,True,20,4,5,7,1,0.1558,9,3168.4945,4,0,0,Running,0
3294,107,-207269,URANO eSports DATAGROUP,True,20,1,6,7,0,-,8,3076.4325999999996,1,0,0,Running,0
3303,107,-23557,Satellite Racing LMDh,True,20,10,7,7,0,0.6256,7,2997.5249999999996,10,0,0,Running,0
3299,107,-60020,GermanSimRacing #Blue,True,20,6,8,7,4,0.2477,9,3162.6935999999996,6,0,0,Running,0
3301,107,-182782,Puresims Esports $IVRA,True,20,8,9,7,0,0.4869,8,3128.7023999999997,8,0,0,Running,0
3295,107,-83099,Maniti Racing $IVRA LMDH Black,True,20,2,10,7,0,0.0139,9,3176.5076,2,0,0,Running,0
3300,107,-93998,Maniti Racing $IVRA LMDH,True,20,7,11,7,1,0.3562,8,3082.0184,7,0,0,Running,0
3351,108,-41620,Obsidian Racing,True,10,7,1,5,0,0.6799,2,409.5344,15,0,0,Running,0
3346,108,-241027,Impulse Racing $156,True,10,2,2,5,0,0.3964,2,418.3932,10,0,0,Running,0
3365,108,-10269,SRN Motorsports,True,13,27,3,5,0,1 Laps,1,460.50350000000003,39,0,0,Running,0
