LapID,DriverEntryID,LapTime,LapStartTime,LapInSession,CleanLap,BlackFlag,CarContact,CarReset,Contact,Discontinuity,Invalid,LostControl,OffTrack,Pitted,Tow,EventCategory,PositionInClass,BestLapOnLap,LeaderLapStartTime,PercentageGapToBestLap,GapToClassLeader
5209,235,85.8902,14795.7681,158,0,0,0,0,0,0,0,0,1,0,0,Off Track,14,83.3226,14641.9367,3.0815168993766235,153.83139999999912
9412,285,159.4592,5381.542,49,1,0,0,0,0,0,0,0,0,1,0,In Pits,10,138.2587,5369.8917,15.333935585970366,11.650300000000243
354,17,82.8378,897.2669,6,0,0,0,0,0,0,0,0,1,0,0,Off Track,2,82.8378,870.7263,0.0,26.540599999999927
626,28,91.5444,2431.1983,24,0,0,0,0,0,0,0,0,1,1,0,"Off Track, In Pits",1,91.5444,2431.1983,-1.4210854715202004e-14,0.0
667,30,97.4638,2475.7179,21,0,0,0,0,0,0,0,1,0,0,0,Lost Control,6,83.5233,2110.0392,16.69055221716576,365.67869999999994
4749,230,85.5441,12791.8826,136,1,0,0,0,0,0,0,0,0,0,0,,9,83.6113,12715.3155,2.3116492627192713,76.56710000000021
5168,235,84.2367,11188.9397,117,1,0,0,0,0,0,0,0,0,0,0,,14,83.962,11061.9886,0.32717181582144406,126.95110000000022
6444,249,88.8284,4414.113,43,1,0,0,0,0,0,0,0,0,0,0,,2,88.1012,4413.8252,0.8254144097923728,0.2878000000000611
1084,51,87.9469,1742.6942,4,1,0,0,0,0,0,0,0,0,0,0,,15,86.6065,688.1329,1.5476898385225155,1054.5612999999998
6747,252,88.4775,14300.9971,148,0,0,0,0,0,0,0,0,1,0,0,Off Track,5,88.0231,14217.7525,0.516228126480442,83.24459999999999
531,25,-0.0001,340.2841,0,1,0,0,0,0,0,0,0,0,1,0,In Pits,1,,340.2841,,0.0
1138,53,-0.0001,6187.2326,45,0,0,0,1,0,1,1,1,0,1,0,"Car Reset, Discontinuity, Invalid, Lost Control, In Pits",3,,5502.639,,684.5936000000002
2172,111,83.6954,2483.939,3,1,0,0,0,0,0,0,0,0,0,0,,16,82.7974,2362.5146,1.0845751195085995,121.42439999999988
2457,141,91.4808,464.9022,3,1,0,0,0,0,0,0,0,0,0,0,,4,90.8812,382.6146,0.6597624151089434,82.2876
3755,219,83.5256,6014.4473,58,1,0,0,0,0,0,0,0,0,0,0,,5,82.4916,6009.3098,1.2534609584490966,5.137499999999818
4034,222,91.501,14029.1166,150,0,0,0,0,0,0,0,0,1,1,0,"Off Track, In Pits",9,84.1356,13927.8723,8.754201550829862,101.24429999999847
4489,227,84.5698,15813.6313,171,1,0,0,0,0,0,0,0,0,0,0,,9,83.798,15737.3457,0.9210243681233408,76.28559999999925
6565,250,87.7955,7912.4133,78,1,0,0,0,0,0,0,0,0,0,0,,4,87.7955,7897.5714,1.4210854715202004e-14,14.84190000000035
6781,253,88.4569,698.7167,5,1,0,0,0,0,0,0,0,0,0,0,,15,87.6441,690.2035,0.9273870117897332,8.513199999999983
7406,261,87.789,3808.116,36,1,0,0,0,0,0,0,0,0,0,0,,9,87.5032,3797.155,0.32661662659192814,10.960999999999785
9750,289,93.6695,13264.3689,131,0,0,0,0,0,0,0,0,1,0,0,Off Track,10,89.8113,13060.8293,4.295895950732259,203.53960000000006
1733,83,112.8828,1004.1114,1,0,0,0,0,0,0,0,0,1,1,0,"Off Track, In Pits",9,100.2771,490.927,12.570866129953899,513.1844
4595,229,148.7643,9074.1548,93,0,0,0,0,0,0,1,0,0,1,0,"Invalid, In Pits",11,83.8815,8992.3929,77.35054809463347,81.76189999999951
5818,242,87.8961,4239.2388,41,0,0,0,0,0,0,0,0,1,0,0,Off Track,3,87.8961,4237.0024,0.0,2.236399999999776
5686,240,86.5066,16027.5544,172,1,0,0,0,0,0,0,0,0,0,0,,15,83.7624,15821.1081,3.276171647421748,206.44630000000143
6912,254,88.524,13253.3891,136,1,0,0,0,0,0,0,0,0,0,0,,10,87.9209,13137.263,0.6859574913359552,116.1260999999995
7036,256,85.1041,10531.1791,103,1,0,0,0,0,0,0,0,0,0,0,,19,83.7414,9883.6872,1.6272715765439756,647.4918999999991
7702,265,89.2297,6791.305,65,1,0,0,0,0,0,0,0,0,0,0,,10,87.4621,6751.9453,2.0209896629511377,39.359699999999975
8322,272,84.6027,7543.1015,76,1,0,0,0,0,0,0,0,0,0,0,,4,83.3733,7528.2235,1.4745727948875782,14.877999999999702
8936,280,-0.0001,231.5137,0,1,0,0,0,0,0,0,0,0,0,0,,10,,231.5047,,0.00899999999998613
660,30,84.3207,1762.7351,14,1,0,0,0,0,0,0,0,0,0,0,,6,83.7675,1541.0784,0.6603993195451636,221.6567
2077,101,82.7486,2455.8024,4,1,0,0,0,0,0,0,0,0,0,0,,4,82.7486,2448.9862,-1.4210854715202004e-14,6.816200000000208
4803,231,84.7414,824.6567,7,0,0,0,0,0,0,0,0,1,0,0,Off Track,1,84.7414,824.6567,0.0,0.0
7846,267,88.3418,6077.6507,57,1,0,0,0,0,0,0,0,0,0,0,,15,87.3528,6044.2115,1.1321903819911938,33.4391999999998
8557,275,90.8741,3449.9857,31,1,0,0,0,0,0,0,0,0,0,0,,1,90.8741,3449.9857,0.0,0.0
3950,222,-0.0001,231.4817,0,1,0,0,0,0,0,0,0,0,0,0,,16,,231.4667,,0.014999999999986358
5143,234,84.2876,8986.1451,92,0,0,0,0,0,0,0,0,1,0,0,Off Track,13,83.6501,8897.9297,0.7621030937201567,88.21539999999914
6393,248,88.0254,16136.0034,169,1,0,0,0,0,0,0,0,0,0,0,,4,87.9161,16100.6575,0.12432307620561289,35.345900000000256
7061,256,86.7486,12719.8084,128,1,0,0,0,0,0,0,0,0,0,0,,18,83.5855,12041.8431,3.7842688026033073,677.9652999999998
8018,269,198.4305,2883.9306,27,1,0,0,0,0,0,0,0,0,0,0,,17,155.5651,2856.15,27.554637897574707,27.78060000000005
9128,282,91.3617,2186.377,21,1,0,0,0,0,0,0,0,0,0,0,,5,90.5923,2176.3318,0.8492995541563744,10.045200000000023
3356,214,84.6605,13254.9976,142,1,0,0,0,0,0,0,0,0,0,0,,3,83.3351,13218.3365,1.5904462825388066,36.66110000000117
4043,222,84.3531,14791.258,159,1,0,0,0,0,0,0,0,0,0,0,,7,83.9879,14727.3337,0.43482454020161754,63.924300000000585
4480,227,83.952,15056.3392,162,1,0,0,0,0,0,0,0,0,0,0,,9,83.8417,14981.1223,0.1315574469506231,75.21689999999944
4574,228,85.1859,7206.5323,72,1,0,0,0,0,0,0,0,0,0,0,,7,83.6196,7192.9921,1.8731254394902521,13.540199999999459
4830,231,83.3275,3504.9438,34,1,0,0,0,0,0,0,0,0,0,0,,6,82.0615,3498.5413,1.5427453799893982,6.4025000000001455
4920,232,83.6261,12724.511,135,1,0,0,0,0,0,0,0,0,0,0,,13,83.4267,12631.541,0.23901221071909617,92.97000000000116
7188,257,85.7798,8398.0642,79,1,0,0,0,0,0,0,0,0,0,0,,19,83.0336,7778.5482,3.307335825497134,619.5160000000005
7955,268,89.3986,10598.5324,106,1,0,0,0,0,0,0,0,0,0,0,,13,87.7047,10433.5113,1.9313674181657348,165.02109999999993
3486,216,85.4282,12153.6646,129,1,0,0,0,0,0,0,0,0,0,0,,2,83.6631,12125.5062,2.109771213354506,28.158400000000256
5942,243,88.2468,12960.5738,134,1,0,0,0,0,0,0,0,0,0,0,,1,88.2468,12960.5738,-1.4210854715202004e-14,0.0
6532,250,88.2038,4596.3111,45,1,0,0,0,0,0,0,0,0,0,0,,4,87.9731,4589.635,0.26223925268065784,6.676099999999678
7560,263,88.7161,1497.0607,14,0,0,0,0,0,0,0,0,1,0,0,Off Track,14,87.467,1483.6453,1.4280814478603503,13.41540000000009
9388,285,150.4953,2699.5844,25,1,0,0,0,0,0,0,0,0,1,0,In Pits,11,127.4314,2688.8675,18.09907134348363,10.71690000000035
9489,286,92.1707,12674.9202,125,1,0,0,0,0,0,0,0,0,0,0,,9,90.0539,12518.0351,2.350592256415325,156.88510000000133
10299,296,93.727,10099.5452,89,1,0,0,0,0,0,0,0,0,0,0,,12,90.8795,9198.1992,3.1332698793457467,901.3460000000014
1153,54,87.305,1694.1611,9,1,0,0,0,0,0,0,0,0,0,0,,9,86.7781,1068.0539,0.6071808440147919,626.1071999999999
3295,213,83.7727,8032.1501,81,1,0,0,0,0,0,0,0,0,0,0,,13,83.3438,7948.8201,0.5146153643102451,83.32999999999993
3985,222,84.5147,3595.3285,35,0,0,1,0,0,0,0,0,1,0,0,"CarContact, Off Track",10,82.2958,3580.8371,2.696249383322126,14.491399999999885
4084,223,84.76,9568.2539,99,1,0,0,0,0,0,0,0,0,0,0,,6,83.5511,9546.3927,1.446898963628243,21.86119999999937
5507,239,272.687,9194.6363,92,0,0,0,0,0,0,1,0,0,1,0,"Invalid, In Pits",18,83.6501,8897.9297,225.98526481139896,296.7065999999995
6026,244,89.1543,12626.0908,130,1,0,0,0,0,0,0,0,0,0,0,,2,89.1543,12608.5183,0.0,17.57250000000022
1514,73,91.0888,1753.3029,4,0,0,0,0,0,0,0,0,1,0,0,Off Track,11,90.2817,766.98,0.8939796215622948,986.3228999999999
2238,118,87.1581,1502.3447,4,1,0,0,0,0,0,0,0,0,0,0,,2,87.1581,1498.7494,1.4210854715202004e-14,3.5953000000001794
2792,196,92.6717,497.2516,5,1,0,0,0,0,0,0,0,0,0,0,,4,91.1583,453.2806,1.660188924102357,43.971000000000004
3436,215,83.0336,7778.5482,79,1,0,0,0,0,0,0,0,0,0,0,,1,83.0336,7778.5482,0.0,0.0
6690,252,88.6071,9126.0453,91,1,0,0,0,0,0,0,0,0,0,0,,6,87.9741,9108.2613,0.719529952565594,17.78399999999965
6859,254,88.1412,1840.7461,18,1,0,0,0,0,0,0,0,0,0,0,,5,88.1412,1837.1292,-1.4210854715202004e-14,3.616899999999987
196,8,-0.0001,6048.4625,41,0,0,0,1,0,1,1,0,1,1,0,"Car Reset, Discontinuity, Invalid, Off Track, In Pits",7,,3855.5626,,2192.8998999999994
3113,211,83.8298,15427.4062,167,1,0,0,0,0,0,0,0,0,0,0,,2,83.6375,15400.1637,0.22992078911973124,27.24250000000029
3278,213,87.0816,6524.0557,64,0,0,0,0,0,0,0,0,1,0,0,Off Track,6,84.2385,6512.3887,3.375060097223951,11.666999999999462
4609,229,85.2104,10261.8535,107,1,0,0,0,0,0,0,0,0,0,0,,8,83.3357,10220.0149,2.249576112038426,41.83859999999913
8693,277,90.9515,1564.1592,14,1,0,0,0,0,0,0,0,0,0,0,,12,90.455,1542.0137,0.5488917141119884,22.145500000000084
3469,215,83.6214,10641.5333,112,0,0,0,0,0,0,0,0,1,0,0,Off Track,1,83.6214,10641.5333,0.0,0.0
4532,228,154.6285,3174.6009,30,1,0,0,0,0,0,0,0,0,0,0,,16,154.6285,3168.6142,0.0,5.986699999999928
8675,276,93.2896,16542.9432,168,1,0,0,0,0,0,0,0,0,0,0,,4,90.3903,16450.0682,3.2075344367703167,92.875
9180,282,91.2644,7724.2992,73,0,0,0,0,0,0,0,0,1,0,0,Off Track,4,90.8288,7704.5674,0.4795835682074312,19.731800000000476
1672,80,91.5826,1042.3064,6,0,0,1,0,0,0,0,0,0,0,0,CarContact,4,90.5128,967.9586,1.1819322791914573,74.34779999999989
131,7,92.5257,1867.3499,12,1,0,0,0,0,0,0,0,0,1,0,In Pits,11,75.8376,1373.0747,22.0050476280895,494.27520000000004
1136,53,87.2498,6034.6096,43,1,0,0,0,0,0,0,0,0,0,0,,3,87.2498,4397.22,0.0,1637.3895999999995
3286,213,83.8041,7197.1973,72,1,0,0,0,0,0,0,0,0,0,0,,2,83.6196,7192.9921,0.22064205042836704,4.205199999999422
4918,232,84.7826,12554.9323,133,1,0,0,0,0,0,0,0,0,0,0,,14,83.6645,12463.9857,1.3364091101960724,90.94660000000113
5361,237,84.831,3684.3378,35,1,0,0,0,0,0,0,0,0,0,0,,18,82.2958,3580.8371,3.080594635449202,103.5006999999996
8367,273,84.3085,11450.7109,121,1,0,0,0,0,0,0,0,0,0,0,,1,84.3085,11450.7109,1.4210854715202004e-14,0.0
10478,298,84.343,3680.1662,36,1,0,0,0,0,0,0,0,0,0,0,,11,82.1267,3662.9638,2.6986351576284164,17.202400000000125
80,5,238.9402,3041.9085,22,0,0,0,0,0,0,1,0,0,1,0,"Invalid, In Pits",9,83.313,2194.7764,186.79821876537875,847.1320999999998
617,28,83.4859,1624.5643,15,1,0,0,0,0,0,0,0,0,0,0,,1,83.4859,1624.5643,0.0,0.0
2088,102,83.4578,2594.2447,5,1,0,0,0,0,0,0,0,0,0,0,,10,82.5293,2535.0898,1.1250549804736067,59.1549
2311,125,-0.0001,2000.7506,8,0,0,0,0,0,0,1,0,1,0,0,"Invalid, Off Track",11,,1853.9265,,146.82410000000004
3806,220,84.9474,8198.183,83,1,0,0,0,0,0,0,0,0,0,0,,9,83.6987,8133.7081,1.4918989183822333,64.47490000000107
8164,271,91.2696,725.4585,5,1,0,0,0,0,0,0,0,0,0,0,,4,90.7681,722.5988,0.5525068829247175,2.8596999999999753
9168,282,90.8695,6625.2153,61,1,0,0,0,0,0,0,0,0,0,0,,7,90.347,6596.298,0.5783257883493746,28.91730000000007
9675,288,93.131,6158.3656,56,0,0,0,0,0,0,0,0,1,0,0,Off Track,4,90.7274,6144.0059,2.64925480064457,14.359699999999975
7241,258,88.2135,13055.4421,134,1,0,0,0,0,0,0,0,0,0,0,,7,87.9858,12960.5738,0.2587917595793954,94.86830000000009
3379,214,84.1504,15266.926,165,1,0,0,0,0,0,0,0,0,0,0,,3,83.993,15232.8625,0.18739656876169875,34.063500000000204
9465,286,93.048,10397.5839,101,1,0,0,0,0,0,0,0,0,0,0,,9,90.8331,10307.7853,2.4384282822010874,89.79860000000008
16,1,84.6146,3479.2524,15,1,0,0,0,0,0,0,0,0,0,0,,17,83.4859,1624.5643,1.351964822802401,1854.6880999999998
4507,228,84.0199,657.0366,5,1,0,0,0,0,0,0,0,0,0,0,,6,84.0199,654.7907,1.4210854715202004e-14,2.245900000000006
8259,272,84.1346,1341.1594,13,0,0,0,0,0,0,0,0,1,0,0,Off Track,9,83.3253,1330.3063,0.971253628849837,10.85310000000004
10687,303,-0.0001,7579.2628,74,0,1,0,0,0,0,1,0,0,0,0,"Black Flag, Invalid",7,,7543.0011,,36.26170000000002
1006,46,87.4405,2587.7275,21,0,0,0,0,0,0,0,0,1,0,0,Off Track,4,86.7205,2257.1118,0.8302535156047242,330.61569999999983
4747,230,85.5996,12622.849,134,1,0,0,0,0,0,0,0,0,0,0,,9,83.5681,12548.1143,2.43095152336835,74.73470000000088
6674,252,88.7819,7707.3005,75,1,0,0,0,0,0,0,0,0,0,0,,12,88.143,7631.1622,0.7248448543843438,76.13830000000053
9439,285,91.6973,8009.6853,76,1,0,0,0,0,0,0,0,0,0,0,,6,90.5748,7979.2839,1.2393071803636388,30.40139999999974
9848,290,88.584,12941.0416,132,0,0,0,0,0,0,0,0,1,0,0,Off Track,12,87.767,12784.5358,0.9308737908325497,156.50580000000082
10583,300,149.746,3178.8846,28,1,0,0,0,0,0,0,0,0,0,0,,4,149.746,3177.7717,0.0,1.1129000000000815
530,24,95.9621,6337.5322,52,0,0,0,0,0,0,0,0,1,1,0,"Off Track, In Pits",3,86.5193,6165.0093,10.91409662352794,172.52289999999994
1256,59,94.4101,4309.2965,42,1,0,0,0,0,0,0,0,0,1,0,In Pits,1,94.4101,4309.2965,0.0,0.0
1259,59,-0.0001,5502.639,45,0,0,0,1,0,1,1,1,1,1,0,"Car Reset, Discontinuity, Invalid, Lost Control, Off Track, In Pits",1,,5502.639,,0.0
1429,66,87.6756,3779.3382,8,1,0,0,0,0,0,0,0,0,0,0,,18,86.8138,974.0031,0.9926993173896221,2805.3351000000002
4509,228,85.6301,827.4493,7,1,0,0,0,0,0,0,0,0,0,0,,6,84.7414,824.6567,1.0487199881049918,2.792599999999993
2137,107,94.4176,2801.0166,7,1,0,0,0,0,0,0,0,0,0,0,,12,83.2744,2737.9107,13.381303257663802,63.10590000000002
3456,215,84.8919,9546.3927,99,0,0,0,0,0,0,0,0,1,0,0,Off Track,1,84.8919,9546.3927,0.0,0.0
4667,229,83.7277,15315.4198,165,1,0,0,0,0,0,0,0,0,0,0,,11,83.7277,15232.8625,0.0,82.5573000000004
6139,246,88.9348,9294.4015,93,1,0,0,0,0,0,0,0,0,0,0,,3,88.1184,9284.8523,0.9264807350110829,9.549199999999473
6391,248,87.675,15959.7061,167,1,0,0,0,0,0,0,0,0,0,0,,4,87.2184,15924.4461,0.5235133870834545,35.26000000000022
6940,254,88.1777,15763.529,164,1,0,0,0,0,0,0,0,0,0,0,,7,87.821,15662.2541,0.406167089876007,101.27490000000034
7115,257,-0.0001,771.9095,6,0,1,1,0,0,0,1,1,0,1,0,"Black Flag, CarContact, Invalid, Lost Control, In Pits",18,,739.9153,,31.994199999999978
10326,296,93.0448,12643.3522,116,1,0,0,0,0,0,0,0,0,0,0,,12,90.874,11672.8746,2.3888020776019516,970.4776000000002
188,8,84.9186,4427.6159,33,0,0,0,0,0,0,0,0,1,0,0,Off Track,9,83.1851,3264.9826,2.0839068535110243,1162.6333
294,12,121.9693,6391.8443,36,1,0,0,0,0,0,0,0,0,1,0,In Pits,13,62.4283,3543.0633,95.37501421630895,2848.781
2432,138,90.474,1023.9581,9,1,0,0,0,0,0,0,0,0,0,0,,7,90.0115,928.6511,0.51382323369792,95.3069999999999
3319,213,84.8536,10060.9756,105,1,0,0,0,0,0,0,0,0,0,0,,4,84.1624,10052.2954,0.8212693554366268,8.680199999998877
3563,217,85.2034,2111.857,22,1,0,0,0,0,0,0,0,0,0,0,,12,84.4309,2099.9845,0.9149493846447285,11.872499999999945
3570,217,163.2537,3008.7635,29,1,0,0,0,0,0,0,0,0,0,0,,3,163.2537,3007.6981,0.0,1.0653999999999542
6081,245,87.9684,6230.0763,59,1,0,0,0,0,0,0,0,0,0,0,,5,87.8296,6219.9748,0.15803328262909133,10.10149999999976
10901,309,88.1728,1049.8093,9,1,0,0,0,0,0,0,0,0,0,0,,10,87.7923,1043.0868,0.4334093081055954,6.7224999999998545
2943,210,84.6955,9381.1642,97,1,0,0,0,0,0,0,0,0,0,0,,2,84.6955,9377.4106,0.0,3.753600000000006
4721,230,84.0103,10349.363,108,1,0,0,0,0,0,0,0,0,0,0,,10,83.3225,10304.2097,0.8254673107503976,45.153299999999945
5014,233,84.8051,4596.5504,46,1,0,0,0,0,0,0,0,0,0,0,,16,83.3719,4518.385,1.7190444262395488,78.16539999999986
6968,255,88.4519,4159.6351,40,1,0,0,0,0,0,0,0,0,0,0,,6,87.6615,4148.8648,0.9016500972490604,10.770300000000134
1885,90,97.1221,3154.1149,26,0,0,0,0,0,0,0,0,1,0,0,Off Track,5,90.5222,2835.9366,7.290918691768439,318.17830000000004
2225,117,-0.0001,1147.4878,0,0,0,0,0,0,0,1,0,0,1,0,"Invalid, In Pits",9,,1032.587,,114.90080000000012
2901,209,83.9319,5768.1593,55,1,0,0,0,0,0,0,0,0,0,0,,11,82.3828,5761.7313,1.880368232203807,6.427999999999884
4538,228,84.3707,3682.4333,36,0,0,0,0,0,0,0,0,1,0,0,Off Track,16,82.1267,3662.9638,2.7323635309832213,19.469500000000153
6636,251,87.8068,14391.8805,149,1,0,0,0,0,0,0,0,0,0,0,,6,87.7204,14305.6788,0.09849476290578707,86.20169999999962
9200,282,92.0625,9599.6555,93,1,0,0,0,0,0,0,0,0,0,0,,5,90.9097,9561.9747,1.2680715039209218,37.68080000000009
10349,296,92.1046,14826.909,139,0,0,0,0,0,0,0,0,1,0,0,Off Track,12,90.2478,13830.1738,2.0574462756986946,996.7351999999992
174,8,83.8142,2509.8448,19,0,0,0,0,0,0,0,0,1,0,0,Off Track,8,83.7409,1939.5456,0.08753189898843061,570.2991999999999
3973,222,86.4339,2191.5655,23,1,0,0,0,0,0,0,0,0,0,0,,7,84.5858,2184.5703,2.1848820960492077,6.995200000000295
4751,230,83.6736,12959.2715,138,0,0,0,0,0,0,0,0,1,0,0,Off Track,9,83.6736,12883.7126,0.0,75.5589
10175,294,91.0365,7066.7037,58,1,0,0,0,0,0,0,0,0,0,0,,12,90.5658,6325.2776,0.5197326142981069,741.4260999999997
479,22,83.9492,2164.1035,5,0,0,0,0,0,1,0,0,0,0,0,Discontinuity,19,82.6405,784.4993,1.5836061011247438,1379.6042000000002
2649,172,88.113,282.501,2,1,0,0,0,0,0,0,0,0,0,0,,8,88.113,193.9958,-1.4210854715202004e-14,88.50519999999997
3261,213,97.0724,4685.5964,47,1,0,0,0,0,0,0,0,0,0,0,,14,83.3442,4602.1502,16.471692091351287,83.44620000000032
3362,214,95.2774,13773.2239,148,1,0,0,0,0,0,0,0,0,1,0,In Pits,3,83.5245,13757.9684,14.071200665672933,15.25550000000112
4164,224,155.8114,3172.7046,30,1,0,0,0,0,0,0,0,0,0,0,,12,155.8114,3168.6142,0.0,4.090400000000045
5467,238,211.8434,5412.3721,52,1,0,0,0,0,0,0,0,0,1,0,In Pits,17,119.8547,5360.8175,76.7501816783155,51.55459999999948
7936,268,89.6467,8906.3471,87,1,0,0,0,0,0,0,0,0,0,0,,13,87.9932,8739.2827,1.8791224776459927,167.06440000000111
4324,226,85.2657,741.2542,6,1,0,0,0,0,0,0,0,0,0,0,,4,85.1246,739.9153,0.16575701970992895,1.338899999999967
5788,242,90.507,1222.1872,11,0,0,1,0,0,0,0,0,0,0,0,CarContact,4,88.7178,1219.8704,2.0167317043479613,2.3168000000000575
9102,281,90.6406,16394.8961,166,1,0,0,0,0,0,0,0,0,0,0,,5,90.119,16268.1386,0.5787902662035833,126.75750000000153
9677,288,92.3348,6343.6723,58,1,0,0,0,0,0,0,0,0,0,0,,5,90.5658,6325.2776,1.9532759606827312,18.39469999999983
1543,74,90.4591,6055.8014,32,1,0,0,0,0,0,0,0,0,0,0,,9,90.4591,3420.1357,-1.4210854715202004e-14,2635.6657000000005
4817,231,86.2516,2015.1331,21,1,0,0,0,0,0,0,0,0,0,0,,1,86.2516,2015.1331,0.0,0.0
7003,255,88.8981,7668.4984,75,1,0,0,0,0,0,0,0,0,0,0,,7,88.143,7631.1622,0.8566760831830038,37.336200000000645
7749,266,172.2029,2856.15,27,1,0,0,0,0,0,0,0,0,0,0,,1,172.2029,2856.15,0.0,0.0
10448,298,84.295,744.637,6,1,0,0,0,0,0,0,0,0,0,0,,8,84.295,739.9153,0.0,4.721699999999942
1535,73,90.3926,4306.1534,25,0,0,0,0,0,0,0,0,1,0,0,Off Track,10,90.3926,2745.4144,0.0,1560.739
6528,250,87.981,4244.0135,41,1,0,0,0,0,0,0,0,0,0,0,,4,87.8961,4237.0024,0.09659131633824813,7.011099999999715
8195,271,91.3973,3906.3159,36,1,0,0,0,0,0,0,0,0,0,0,,2,90.4237,3903.8329,1.076708871678548,2.4830000000001746
9444,285,92.0983,8469.5219,81,0,0,0,0,0,0,0,0,1,0,0,Off Track,5,90.4797,8432.9552,1.7889095565082584,36.5666999999994
9998,292,91.1001,11117.7892,109,0,0,0,0,0,0,0,0,1,0,0,Off Track,5,90.6601,11036.5907,0.48532926833304657,81.1984999999986
1644,79,92.4624,3144.5367,21,0,0,0,0,0,0,0,0,1,0,0,Off Track,8,51.655,2378.5794,78.99990320394926,765.9573
8199,271,91.3684,4271.7407,40,1,0,0,0,0,0,0,0,0,0,0,,2,91.3684,4269.2223,1.4210854715202004e-14,2.5183999999999287
5136,234,85.6688,8392.6822,85,1,0,0,0,0,0,0,0,0,0,0,,13,83.2557,8303.3694,2.898420168228725,89.3127999999997
5162,235,86.7494,10674.9414,111,1,0,0,0,0,0,0,0,0,0,0,,14,83.7467,10557.9119,3.5854547104542434,117.02950000000055
5239,236,84.8185,9344.9491,95,0,0,0,0,0,0,0,0,1,0,0,Off Track,17,83.5834,9207.1092,1.4776857605696847,137.83989999999903
10772,305,116.9138,4850.9319,47,1,0,0,0,0,0,0,0,0,0,0,,8,92.7515,4779.1751,26.050576001466283,71.7567999999992
3838,220,84.1245,14355.9332,154,1,0,0,0,0,0,0,0,0,0,0,,6,83.5405,14262.6727,0.699062131540984,93.26050000000032
8915,279,90.5156,14999.4033,151,1,0,0,0,0,0,0,0,0,0,0,,4,90.0696,14913.9747,0.49517262206117607,85.42859999999928
10103,293,91.6148,7729.5008,73,1,0,0,0,0,0,0,0,0,0,0,,5,90.8288,7704.5674,0.8653642897406968,24.933399999999892
1375,63,87.8637,6041.8569,35,0,0,0,0,0,0,0,0,1,0,0,Off Track,8,87.8637,3594.8719,0.0,2446.9849999999997
2525,150,-0.0001,250.9765,0,1,0,0,0,0,0,0,0,0,1,0,In Pits,15,,21.9224,,229.05409999999998
5039,233,84.0341,7118.5258,71,1,0,0,0,0,0,0,0,0,0,0,,5,83.684,7108.6282,0.41835954304288236,9.897600000000239
9005,280,90.9325,7356.3674,69,1,0,0,0,0,0,0,0,0,0,0,,3,90.4554,7340.007,0.5274422533093741,16.36040000000048
1382,64,87.6104,3248.3486,5,1,0,0,0,0,0,0,0,0,0,0,,17,86.598,735.1071,1.1690801173237162,2513.2415
1770,84,91.3513,838.0582,4,0,0,0,0,0,0,0,0,1,0,0,Off Track,4,91.2611,766.98,0.09883729212117487,71.07820000000004
3809,220,84.5817,8455.211,86,1,0,0,0,0,0,0,0,0,0,0,,9,84.3268,8387.8007,0.3022763818857044,67.41029999999955
9821,290,89.0194,3638.3501,34,1,0,0,0,0,0,0,0,0,0,0,,13,87.5677,3615.998,1.657803048384281,22.352100000000064
1736,83,92.8915,1325.5311,4,1,0,0,0,0,0,0,0,0,0,0,,9,90.2817,766.98,2.890729793524045,558.5510999999999
2663,174,87.6861,285.0626,2,1,0,0,0,0,0,0,0,0,0,0,,9,87.6861,193.9958,-1.4210854715202004e-14,91.06679999999997
3028,210,83.7905,16660.0007,182,1,0,0,0,0,0,0,0,0,0,0,,1,83.7905,16660.0007,0.0,0.0
4484,227,84.1881,15392.2439,166,1,0,0,0,0,0,0,0,0,0,0,,9,83.5311,15316.5262,0.7865333989376637,75.71769999999924
7412,261,88.2807,4337.5635,42,1,0,0,0,0,0,0,0,0,0,0,,6,87.7659,4325.2846,0.5865603839304327,12.278900000000249
836,38,87.2477,2236.1811,15,0,0,0,0,0,0,0,0,1,0,0,Off Track,8,86.6713,1700.0177,0.6650413689421839,536.1633999999997
1714,81,91.0759,1851.729,15,0,0,0,0,0,0,0,0,1,0,0,Off Track,2,91.0759,1839.3154,0.0,12.413600000000088
2505,146,92.2584,680.6175,5,1,0,0,0,0,0,0,0,0,0,0,,11,90.2081,565.994,2.2728557635068256,114.62349999999992
2584,159,93.5642,115.4866,1,1,0,0,0,0,0,0,0,0,1,0,In Pits,1,93.5642,115.4866,0.0,0.0
4766,230,84.9631,14296.725,153,1,0,0,0,0,0,0,0,0,0,0,,11,83.7275,14179.1322,1.4757397509778656,117.59280000000035
5379,237,-0.0001,5688.2736,53,0,1,0,0,0,0,1,0,0,0,0,"Black Flag, Invalid",18,,5524.4196,,163.85400000000027
7209,258,89.4235,10150.547,102,1,0,0,0,0,0,0,0,0,0,0,,7,88.0273,10080.2826,1.58609885796794,70.26440000000002
8767,278,91.4463,544.9127,3,1,0,0,0,0,0,0,0,0,0,0,,6,90.9132,540.9812,0.586383495465995,3.931500000000028
733,33,84.3619,1294.4826,7,1,0,0,0,0,0,0,0,0,0,0,,13,53.2543,954.5262,58.413311225572414,339.95640000000003
6908,254,87.9662,12900.5743,132,1,0,0,0,0,0,0,0,0,0,0,,10,87.767,12784.5358,0.2269645766632209,116.03850000000057
9686,288,92.8936,7252.3087,67,1,0,0,0,0,0,0,0,0,0,0,,11,90.8384,7158.882,2.26247930390673,93.42669999999998
